Time,SocketID,pktFlowWindow,pktCongestionWindow,pktFlightSize,msRTT,mbpsBandwidth,mbpsMaxBW,pktSent,pktSndLoss,pktSndDrop,pktRetrans,byteSent,byteSndDrop,mbpsSendRate,usPktSndPeriod,pktRecv,pktRcvLoss,pktRcvDrop,pktRcvRetrans,pktRcvBelated,byteRecv,byteRcvLoss,byteRcvDrop,mbpsRecvRate,RCVLATENCYms,pktSndFilterExtra,pktRcvFilterExtra,pktRcvFilterSupply,pktRcvFilterLoss
76878,446922592,7904,8192,22,12.856,1933.21,1000,1002,0,0,0,1362720,0,10.3379,10,0,0,0,0,0,0,0,0,0,300,0,0,0,0
77936,446922592,7905,8192,19,12.692,2735.76,1000,1003,0,0,0,1364080,0,10.3181,10,0,0,0,0,0,0,0,0,0,300,0,0,0,0
78985,446922592,7917,8192,21,12.848,3048.31,1000,997,0,0,0,1355920,0,10.3358,10,0,0,0,0,0,0,0,0,0,300,0,0,0,0
80034,446922592,7910,8192,23,12.658,3017.65,1000,997,0,0,0,1355920,0,10.3392,10,0,0,0,0,0,0,0,0,0,300,0,0,0,0
81087,446922592,7914,8192,18,12.688,3293.32,1000,997,0,0,0,1355920,0,10.3067,10,0,0,0,0,0,0,0,0,0,300,0,0,0,0
82143,446922592,7910,8192,23,12.631,2576.23,1000,1007,0,0,0,1369520,0,10.3703,10,0,0,0,0,0,0,0,0,0,300,0,0,0,0
83198,446922592,7909,8192,22,12.628,3269.2,1000,1001,0,0,0,1361360,0,10.3265,10,0,0,0,0,0,0,0,0,0,300,0,0,0,0
84253,446922592,7909,8192,22,12.733,2730.91,1000,1001,0,0,0,1361360,0,10.3243,10,0,0,0,0,0,0,0,0,0,300,0,0,0,0
85303,446922592,7914,8192,22,12.945,3757.31,1000,998,0,0,0,1357280,0,10.3342,10,0,0,0,0,0,0,0,0,0,300,0,0,0,0
86351,446922592,7914,8192,22,12.606,4357.88,1000,997,0,0,0,1355920,0,10.3584,10,0,0,0,0,0,0,0,0,0,300,0,0,0,0
87409,446922592,7913,8192,20,13.032,3979.85,1000,1003,0,0,0,1364080,0,10.312,10,0,0,0,0,0,0,0,0,0,300,0,0,0,0
88460,446922592,7905,8192,19,12.657,3315.1,1000,998,0,0,0,1357280,0,10.3331,10,0,0,0,0,0,0,0,0,0,300,0,0,0,0
89511,446922592,7905,8192,22,12.637,2470.96,1000,1001,0,0,0,1361360,0,10.3562,10,0,0,0,0,0,0,0,0,0,300,0,0,0,0
90562,446922592,7905,8192,25,12.663,3850.38,1000,1000,0,0,0,1360000,0,10.3579,10,0,0,0,0,0,0,0,0,0,300,0,0,0,0
91611,446922592,7905,8192,24,12.562,4301.36,1000,996,0,0,0,1354560,0,10.3285,10,0,0,0,0,0,0,0,0,0,300,0,0,0,0
92669,446922592,7905,8192,20,12.56,3051.77,1000,1003,0,0,0,1364080,0,10.3104,10,0,0,0,0,0,0,0,0,0,300,0,0,0,0
93717,446922592,7905,8192,20,12.625,3838.39,1000,1002,0,0,0,1362720,0,10.4092,10,0,0,0,0,0,0,0,0,0,300,0,0,0,0
94775,446922592,7903,8192,21,12.636,2660.1,1000,999,0,0,0,1358640,0,10.2671,10,0,0,0,0,0,0,0,0,0,300,0,0,0,0
95829,446922592,7914,8192,23,12.792,3207.98,1000,999,0,0,0,1358640,0,10.3183,10,0,0,0,0,0,0,0,0,0,300,0,0,0,0
96886,446922592,7905,8192,18,12.679,4205.15,1000,1002,0,0,0,1362720,0,10.3143,10,0,0,0,0,0,0,0,0,0,300,0,0,0,0
97934,446922592,7909,8192,23,12.544,3749.58,1000,997,0,0,0,1355920,0,10.3471,10,0,0,0,0,0,0,0,0,0,300,0,0,0,0
98985,446922592,7905,8192,18,12.575,4074.66,1000,997,0,0,0,1355920,0,10.3206,10,0,0,0,0,0,0,0,0,0,300,0,0,0,0
100045,446922592,7906,8192,18,12.545,2261.24,1000,1006,0,0,0,1368160,0,10.3306,10,0,0,0,0,0,0,0,0,0,300,0,0,0,0
101094,446922592,7897,8192,1,12.567,3180.6,1000,998,0,0,0,1357280,0,10.3451,10,0,0,0,0,0,0,0,0,0,300,0,0,0,0
102140,446922592,7915,8192,18,12.798,4337.41,1000,1001,0,0,0,1361360,0,10.4101,10,0,0,0,0,0,0,0,0,0,300,0,0,0,0
103201,446922592,7905,8192,22,12.682,3417.7,1000,1002,0,0,0,1362720,0,10.2756,10,0,0,0,0,0,0,0,0,0,300,0,0,0,0
104251,446922592,7905,8192,23,12.644,2462.39,1000,998,0,0,0,1357280,0,10.3437,10,0,0,0,0,0,0,0,0,0,300,0,0,0,0
105303,446922592,7905,8192,18,12.618,2875.55,1000,997,0,0,0,1355920,0,10.3093,10,0,0,0,0,0,0,0,0,0,300,0,0,0,0
106353,446922592,7914,8192,23,12.637,2826.98,1000,998,0,0,0,1357280,0,10.3433,10,0,0,0,0,0,0,0,0,0,300,0,0,0,0
107406,446922592,7905,8192,23,12.618,3476.04,1000,1002,0,0,0,1362720,0,10.3516,10,0,0,0,0,0,0,0,0,0,300,0,0,0,0
108466,446922592,7905,8192,22,12.593,3875.82,1000,1006,0,0,0,1368160,0,10.3241,10,0,0,0,0,0,0,0,0,0,300,0,0,0,0
109518,446922592,7919,8192,23,12.626,3196.79,1000,998,0,0,0,1357280,0,10.3198,10,0,0,0,0,0,0,0,0,0,300,0,0,0,0
110569,446922592,7905,8192,18,12.664,2068.44,1000,997,0,0,0,1355920,0,10.3224,10,0,0,0,0,0,0,0,0,0,300,0,0,0,0
111616,446922592,7915,8192,18,12.847,4233.1,1000,1002,0,0,0,1362720,0,10.4165,10,0,0,0,0,0,0,0,0,0,300,0,0,0,0
112678,446922592,7919,8192,22,12.602,1966.97,1000,1002,0,0,0,1362720,0,10.2599,10,0,0,0,0,0,0,0,0,0,300,0,0,0,0
113730,446922592,7914,8192,18,12.752,4258.56,1000,998,0,0,0,1357280,0,10.3289,10,0,0,0,0,0,0,0,0,0,300,0,0,0,0
114779,446922592,7914,8192,19,12.681,4000.04,1000,998,0,0,0,1357280,0,10.3458,10,0,0,0,0,0,0,0,0,0,300,0,0,0,0
115831,446922592,7915,8192,23,12.681,3073.67,1000,1001,0,0,0,1361360,0,10.3514,10,0,0,0,0,0,0,0,0,0,300,0,0,0,0
116882,446922592,7905,8192,18,12.599,4121.09,1000,1002,0,0,0,1362720,0,10.3778,10,0,0,0,0,0,0,0,0,0,300,0,0,0,0
117934,446922592,7905,8192,18,12.565,4216.69,1000,1001,0,0,0,1361360,0,10.351,10,0,0,0,0,0,0,0,0,0,300,0,0,0,0
118984,446922592,7905,8192,23,12.63,4846.92,1000,993,0,0,0,1350480,0,10.2919,10,0,0,0,0,0,0,0,0,0,300,0,0,0,0
120039,446922592,7905,8192,13,12.602,4069.07,1000,1002,0,0,0,1362720,0,10.3343,10,0,0,0,0,0,0,0,0,0,300,0,0,0,0
121091,446922592,7915,8192,23,12.661,3801.86,1000,997,0,0,0,1355920,0,10.3094,10,0,0,0,0,0,0,0,0,0,300,0,0,0,0
122144,446922592,7915,8192,19,12.859,3005.34,1000,1008,0,0,0,1370880,0,10.4162,10,0,0,0,0,0,0,0,0,0,300,0,0,0,0
123204,446922592,7915,8192,23,12.637,2440.19,1000,1001,0,0,0,1361360,0,10.2696,10,0,0,0,0,0,0,0,0,0,300,0,0,0,0
124256,446922592,7914,8192,23,12.638,3461.94,1000,998,0,0,0,1357280,0,10.3253,10,0,0,0,0,0,0,0,0,0,300,0,0,0,0
125305,446922592,7905,8192,24,12.568,2287.08,1000,998,0,0,0,1357280,0,10.3472,10,0,0,0,0,0,0,0,0,0,300,0,0,0,0
126356,446922592,7911,8192,23,12.684,3977.21,1000,997,0,0,0,1355920,0,10.3234,10,0,0,0,0,0,0,0,0,0,300,0,0,0,0
127418,446922592,7905,8192,18,12.583,2297.06,1000,1006,0,0,0,1368160,0,10.3058,10,0,0,0,0,0,0,0,0,0,300,0,0,0,0
128466,446922592,7909,8192,22,12.812,3449.36,1000,997,0,0,0,1355920,0,10.3494,10,0,0,0,0,0,0,0,0,0,300,0,0,0,0
129516,446922592,7914,8192,24,12.825,2810.58,1000,999,0,0,0,1358640,0,10.3516,10,0,0,0,0,0,0,0,0,0,300,0,0,0,0
130573,446922592,7906,8192,19,12.586,3397.6,1000,1001,0,0,0,1361360,0,10.3076,10,0,0,0,0,0,0,0,0,0,300,0,0,0,0
131619,446922592,7905,8192,18,12.563,3210.86,1000,1002,0,0,0,1362720,0,10.4218,10,0,0,0,0,0,0,0,0,0,300,0,0,0,0
