Time,SocketID,pktFlowWindow,pktCongestionWindow,pktFlightSize,msRTT,mbpsBandwidth,mbpsMaxBW,pktSent,pktSndLoss,pktSndDrop,pktRetrans,byteSent,byteSndDrop,mbpsSendRate,usPktSndPeriod,pktRecv,pktRcvLoss,pktRcvDrop,pktRcvRetrans,pktRcvBelated,byteRecv,byteRcvLoss,byteRcvDrop,mbpsRecvRate,RCVLATENCYms,pktSndFilterExtra,pktRcvFilterExtra,pktRcvFilterSupply,pktRcvFilterLoss
79040,547568444,8093,8192,38,41.774,1447.26,1000,993,0,0,0,1350480,0,8.2148,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
80364,547568444,8093,8192,39,42.143,1206.32,1000,1006,0,0,0,1368160,0,8.26705,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
81680,547568444,8086,8192,37,41.668,1222.96,1000,1000,0,0,0,1360000,0,8.26785,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
82996,547568444,8086,8192,38,41.806,1180.9,1000,1000,0,0,0,1360000,0,8.26757,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
84306,547568444,8088,8192,33,41.626,857.724,1000,997,0,0,0,1355920,0,8.28084,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
85629,547568444,8082,8192,38,41.289,1267.13,1000,1004,0,0,0,1365440,0,8.25534,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
86943,547568444,8080,8192,31,41.174,953.388,1000,999,0,0,0,1358640,0,8.27255,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
88257,547568444,8079,8192,38,41.625,1636.73,1000,998,0,0,0,1357280,0,8.26297,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
89575,547568444,8089,8192,39,41.237,1143.47,1000,1002,0,0,0,1362720,0,8.27108,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
90885,547568444,8088,8192,39,41.483,1343.4,1000,995,0,0,0,1353200,0,8.26353,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
92205,547568444,8085,8192,38,41.816,1229.02,1000,1003,0,0,0,1364080,0,8.26797,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
93521,547568444,8080,8192,38,41.753,1314.04,1000,1000,0,0,0,1360000,0,8.2673,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
94834,547568444,8081,8192,40,42.243,1404.94,1000,999,0,0,0,1358640,0,8.2777,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
96156,547568444,8079,8192,37,41.211,1109.22,1000,1003,0,0,0,1364080,0,8.25499,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
97467,547568444,8079,8192,31,41.599,1333.22,1000,997,0,0,0,1355920,0,8.27483,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
98783,547568444,8079,8192,31,41.881,1222.22,1000,1000,0,0,0,1360000,0,8.26767,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
100097,547568444,8080,8192,39,41.726,1187.28,1000,998,0,0,0,1357280,0,8.26273,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
101415,547568444,8073,8192,40,41.001,1407.52,1000,1002,0,0,0,1362720,0,8.27112,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
102736,547568444,8071,8192,38,41.273,1254.97,1000,1003,0,0,0,1364080,0,8.26106,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
104049,547568444,8093,8192,38,41.079,1170.62,1000,998,0,0,0,1357280,0,8.26954,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
105361,547568444,8094,8192,47,42.276,1184.44,1000,997,0,0,0,1355920,0,8.26688,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
106677,547568444,8090,8192,37,41.27,1369.6,1000,1001,0,0,0,1361360,0,8.27674,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
107992,547568444,8089,8192,38,44.268,1073.84,1000,999,0,0,0,1358640,0,8.26522,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
109308,547568444,8089,8192,39,40.747,1138.6,1000,1000,0,0,0,1360000,0,8.26796,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
110626,547568444,8085,8192,38,42.441,1380.41,1000,1001,0,0,0,1361360,0,8.26285,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
111942,547568444,8088,8192,33,41.436,1932.25,1000,1002,0,0,0,1362720,0,8.28496,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
113264,547568444,8085,8192,29,42.002,1895.33,1000,1002,0,0,0,1362720,0,8.24628,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
114581,547568444,8087,8192,39,41.96,1475.44,1000,1001,0,0,0,1361360,0,8.269,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
115896,547568444,8085,8192,39,42.048,1507.97,1000,999,0,0,0,1358640,0,8.26592,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
117208,547568444,8087,8192,39,43.524,1316.41,1000,997,0,0,0,1355920,0,8.26752,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
118524,547568444,8099,8192,39,41.893,892.824,1000,1000,0,0,0,1360000,0,8.26765,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
119839,547568444,8099,8192,40,42.932,720.36,1000,1000,0,0,0,1360000,0,8.27317,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
121158,547568444,8095,8192,39,41.639,1145.52,1000,1002,0,0,0,1362720,0,8.26532,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
122468,547568444,8095,8192,38,41.78,1213.22,1000,1002,0,0,0,1362720,0,8.3231,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
123785,547568444,8093,8192,31,41.671,1293.65,1000,995,0,0,0,1353200,0,8.21876,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
125103,547568444,8095,8192,39,42.402,1217.22,1000,1001,0,0,0,1361360,0,8.26297,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
126421,547568444,8091,8192,37,41.073,1481.84,1000,1001,0,0,0,1361360,0,8.26331,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
127740,547568444,8092,8192,37,40.657,1267.51,1000,1002,0,0,0,1362720,0,8.26484,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
129053,547568444,8092,8192,33,40.822,1372.74,1000,1001,0,0,0,1361360,0,8.29573,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
130371,547568444,8093,8192,39,40.919,1373.68,1000,999,0,0,0,1358640,0,8.24592,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
131686,547568444,8089,8192,38,42.058,1438.97,1000,999,0,0,0,1358640,0,8.26538,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
132996,547568444,8103,8192,37,41.147,1456.73,1000,1002,0,0,0,1362720,0,8.32318,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
134315,547568444,8102,8192,35,41.948,947.424,1000,1000,0,0,0,1360000,0,8.24854,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
135628,547568444,8103,8192,38,41.354,1260.65,1000,993,0,0,0,1350480,0,8.22724,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
136947,547568444,8101,8192,36,42.122,1510.46,1000,1008,0,0,0,1370880,0,8.3158,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
138266,547568444,8101,8192,38,41.473,1242.47,1000,997,0,0,0,1355920,0,8.22296,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
139578,547568444,8103,8192,40,42.301,910.404,1000,997,0,0,0,1355920,0,8.26753,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
140897,547568444,8101,8192,38,41.599,1361.88,1000,1002,0,0,0,1362720,0,8.26508,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
142210,547568444,8102,8192,31,41.468,1213.94,1000,998,0,0,0,1357280,0,8.27073,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
143526,547568444,8099,8192,40,41.698,1247.9,1000,1000,0,0,0,1360000,0,8.26579,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
144841,547568444,8101,8192,36,41.129,1433,1000,1004,0,0,0,1365440,0,8.30829,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
146161,547568444,8103,8192,38,41.18,1160.68,1000,998,0,0,0,1357280,0,8.22474,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
147474,547568444,8103,8192,39,41.956,57.312,1000,998,0,0,0,1357280,0,8.26976,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
148791,547568444,8101,8192,39,41.083,1310.86,1000,1001,0,0,0,1361360,0,8.26972,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
150110,547568444,8104,8192,39,41.322,1402.09,1000,1002,0,0,0,1362720,0,8.26486,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
151426,547568444,8104,8192,40,41.289,1222.9,1000,1001,0,0,0,1361360,0,8.276,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
152744,547568444,8101,8192,30,41.971,1195.27,1000,1000,0,0,0,1360000,0,8.25605,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
154057,547568444,8103,8192,38,41.112,1120.78,1000,998,0,0,0,1357280,0,8.26921,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
155370,547568444,8100,8192,34,41.167,1209.05,1000,1001,0,0,0,1361360,0,8.29556,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
156686,547568444,8098,8192,25,41.377,996.216,1000,997,0,0,0,1355920,0,8.24267,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
158009,547568444,8103,8192,38,41.153,1423.81,1000,1005,0,0,0,1366800,0,8.2642,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
159323,547568444,8101,8192,40,41.512,444.576,1000,999,0,0,0,1358640,0,8.2713,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
160634,547568444,8098,8192,38,41.035,882.948,1000,996,0,0,0,1354560,0,8.2656,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
161955,547568444,8103,8192,39,41.307,1138.21,1000,1004,0,0,0,1365440,0,8.26991,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
163265,547568444,8103,8192,39,41.922,533.988,1000,995,0,0,0,1353200,0,8.26381,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
164587,547568444,8106,8192,33,41.262,1565.38,1000,1006,0,0,0,1368160,0,8.27998,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
165899,547568444,8102,8192,39,41.144,1274.76,1000,996,0,0,0,1354560,0,8.25884,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
167218,547568444,8103,8192,38,41.434,1251.97,1000,1002,0,0,0,1362720,0,8.26459,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
168532,547568444,8102,8192,38,41.084,1200.86,1000,998,0,0,0,1357280,0,8.2639,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
169844,547568444,8103,8192,37,42.045,1221.85,1000,1003,0,0,0,1364080,0,8.31835,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
171165,547568444,8102,8192,39,41.671,1127.84,1000,998,0,0,0,1357280,0,8.21844,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
172478,547568444,8101,8192,48,41.98,1230.62,1000,998,0,0,0,1357280,0,8.26891,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
173801,547568444,8103,8192,39,41.206,1185.47,1000,1005,0,0,0,1366800,0,8.26635,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
175108,547568444,8102,8192,39,42.236,1176.34,1000,994,0,0,0,1351840,0,8.27365,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
176427,547568444,8101,8192,30,43.351,1245.62,1000,1002,0,0,0,1362720,0,8.26584,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
177746,547568444,8099,8192,39,42.175,1657.85,1000,1002,0,0,0,1362720,0,8.26421,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
179057,547568444,8100,8192,38,41.685,1124.28,1000,996,0,0,0,1354560,0,8.26584,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
180378,547568444,8101,8192,39,41.497,1209.08,1000,1004,0,0,0,1365440,0,8.26923,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
181691,547568444,8099,8192,35,41.277,1361.52,1000,1002,0,0,0,1362720,0,8.3039,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
183010,547568444,8100,8192,38,41.398,994.26,1000,998,0,0,0,1357280,0,8.2313,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
184323,547568444,8102,8192,39,41.24,872.508,1000,998,0,0,0,1357280,0,8.26956,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
185637,547568444,8100,8192,41,41.249,1407.3,1000,1000,0,0,0,1360000,0,8.27985,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
186956,547568444,8104,8192,32,42.653,1453.16,1000,1002,0,0,0,1362720,0,8.26599,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
188274,547568444,8106,8192,33,41.257,1167.7,1000,1002,0,0,0,1362720,0,8.27152,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
189590,547568444,8102,8192,39,41.213,1534.96,1000,998,0,0,0,1357280,0,8.24996,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
190903,547568444,8101,8192,35,41.077,1154.69,1000,1002,0,0,0,1362720,0,8.30434,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
192216,547568444,8103,8192,38,44.598,1204.85,1000,1000,0,0,0,1360000,0,8.28644,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
193533,547568444,8100,8192,35,41.369,1306.26,1000,998,0,0,0,1357280,0,8.24451,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
194850,547568444,8102,8192,39,40.948,855.336,1000,997,0,0,0,1355920,0,8.23571,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
196164,547568444,8101,8192,36,41.529,1139.75,1000,1003,0,0,0,1364080,0,8.30549,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
197481,547568444,8102,8192,39,41.44,1445.78,1000,996,0,0,0,1354560,0,8.2271,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
198803,547568444,8102,8192,39,41.845,1209.66,1000,1005,0,0,0,1366800,0,8.27124,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
200121,547568444,8101,8192,39,41.466,1072.64,1000,1001,0,0,0,1361360,0,8.26294,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
201429,547568444,8100,8192,38,42.531,1153.7,1000,994,0,0,0,1351840,0,8.26839,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
202753,547568444,8100,8192,38,43.145,1145.62,1000,1006,0,0,0,1368160,0,8.26645,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
204060,547568444,8101,8192,38,41.309,1189.26,1000,993,0,0,0,1350480,0,8.26631,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
205384,547568444,8102,8192,38,41.169,1319.81,1000,1006,0,0,0,1368160,0,8.26688,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
206701,547568444,8100,8192,30,42.471,1405.6,1000,1001,0,0,0,1361360,0,8.27008,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
208012,547568444,8102,8192,38,42.296,923.976,1000,996,0,0,0,1354560,0,8.2654,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
209333,547568444,8102,8192,39,41.659,1152.18,1000,1004,0,0,0,1365440,0,8.26892,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
210640,547568444,8100,8192,35,41.43,1130.62,1000,997,0,0,0,1355920,0,8.30047,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
211956,547568444,8102,8192,38,42.288,1243.94,1000,996,0,0,0,1354560,0,8.23318,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
213272,547568444,8103,8192,30,41.607,1136.45,1000,1000,0,0,0,1360000,0,8.26835,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
214593,547568444,8101,8192,38,41.624,1301.82,1000,1004,0,0,0,1365440,0,8.26843,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
215913,547568444,8101,8192,38,42.867,1222.46,1000,1003,0,0,0,1364080,0,8.26788,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
217223,547568444,8101,8192,35,41.699,1356.55,1000,996,0,0,0,1354560,0,8.27209,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
218540,547568444,8102,8192,32,42.245,1186.79,1000,1001,0,0,0,1361360,0,8.26994,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
3200,547568441,8102,8192,40,68.101,11.016,1000,217,0,0,0,295120,0,0.737734,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
4515,547568441,8103,8192,41,42.064,1493.45,1000,999,0,0,0,1358640,0,8.26489,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
5830,547568441,8103,8192,32,42.35,1631.34,1000,999,0,0,0,1358640,0,8.26649,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
7152,547568441,8102,8192,38,41.632,1450.64,1000,1004,0,0,0,1365440,0,8.26167,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
8460,547568441,8099,8192,40,41.358,1268.82,1000,995,0,0,0,1353200,0,8.27655,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
9777,547568441,8100,8192,35,41.645,1236.14,1000,1004,0,0,0,1365440,0,8.29587,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
11100,547568441,8099,8192,38,41.378,1210.01,1000,1001,0,0,0,1361360,0,8.2313,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
12413,547568441,8102,8192,39,41.329,1148.72,1000,998,0,0,0,1357280,0,8.26941,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
13726,547568441,8102,8192,39,41.464,1256.83,1000,998,0,0,0,1357280,0,8.26978,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
15041,547568441,8101,8192,36,41.195,1304.1,1000,1004,0,0,0,1365440,0,8.30772,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
