Time,SocketID,pktFlowWindow,pktCongestionWindow,pktFlightSize,msRTT,mbpsBandwidth,mbpsMaxBW,pktSent,pktSndLoss,pktSndDrop,pktRetrans,byteSent,byteSndDrop,mbpsSendRate,usPktSndPeriod,pktRecv,pktRcvLoss,pktRcvDrop,pktRcvRetrans,pktRcvBelated,byteRecv,byteRcvLoss,byteRcvDrop,mbpsRecvRate,RCVLATENCYms,pktSndFilterExtra,pktRcvFilterExtra,pktRcvFilterSupply,pktRcvFilterLoss
170650,797161664,679347,679347,0,45.456,1578.95,1000,0,0,0,0,0,0,0,12,161975,87,74,40,23,220286000,118320,100640,10.3269,1000,0,0,0,0
171699,797161664,679347,679347,0,122.667,1421.42,1000,0,0,0,0,0,0,0,12,162973,87,74,40,23,221643280,118320,100640,10.327,1000,0,0,0,0
172763,797161664,679347,679347,0,198.63,1366.46,1000,0,0,0,0,0,0,0,12,163896,95,74,47,23,222898560,129200,100640,10.3216,1000,0,0,0,0
173807,797161664,679347,679347,0,169.087,1411.78,1000,0,0,0,0,0,0,0,12,164726,97,74,50,23,224027360,131920,100640,10.3115,1000,0,0,0,0
174867,797161664,679347,679347,0,169.087,1569.62,1000,0,0,0,0,0,0,0,12,165524,102,77,50,23,225112640,138720,104720,10.2987,1000,0,0,0,0
175976,797161664,679347,679347,0,349.907,1512,1000,0,0,0,0,0,0,0,12,166030,142,120,50,23,225800800,193120,163200,10.265,1000,0,0,0,0
179480,797161664,679347,679347,0,1435.35,5.256,1000,0,0,0,0,0,0,0,12,167031,166,144,50,23,227162160,225760,195840,10.1253,1000,0,0,0,0
186912,797161664,679347,679347,0,6789.86,4.404,1000,0,0,0,0,0,0,0,12,168101,3246,2715,50,23,228617360,4414560,3692400,9.78498,1000,0,0,0,0
193699,797161664,679347,679347,0,6640.98,5.736,1000,0,0,0,0,0,0,0,12,169073,8190,8125,50,23,229939280,11138400,11050000,9.49673,1000,0,0,0,0
197147,797161664,679347,679347,0,5692.64,5.364,1000,0,0,0,0,0,0,0,12,170177,14195,13195,50,23,231440720,19305200,17945200,9.39156,1000,0,0,0,0
200139,797161664,679347,679347,0,1748.95,11.568,1000,0,0,0,0,0,0,0,12,171874,16743,16083,50,23,233748640,22770480,21872880,9.34341,1000,0,0,0,0
201444,797161664,679347,679347,0,898.091,369.24,1000,0,0,0,0,0,0,0,12,173168,17417,17024,50,23,235508480,23687120,23152640,9.35277,1000,0,0,0,0
202011,797161664,679347,679347,0,606.608,1171.98,1000,0,0,0,0,0,0,0,12,173861,17553,17315,116,23,236450960,23872080,23548400,9.36388,1000,0,0,0,0
202905,797161664,679347,679347,0,829.65,1254.11,1000,0,0,0,0,0,0,0,12,174526,17606,17315,315,72,237355360,23944160,23548400,9.35828,1000,0,0,0,0
204014,797161664,679347,679347,0,518.696,1272.73,1000,0,0,0,0,0,0,0,12,176303,17875,17368,804,292,239772080,24310000,23620480,9.40216,1000,0,0,0,0
205068,797161664,679347,679347,0,46.431,1230.07,1000,0,0,0,0,0,0,0,12,177643,17875,17368,804,292,241594480,24310000,23620480,9.42491,1000,0,0,0,0
206112,797161664,679347,679347,0,56.852,1390.92,1000,0,0,0,0,0,0,0,12,178635,17875,17368,804,292,242943600,24310000,23620480,9.42953,1000,0,0,0,0
207170,797161664,679347,679347,0,44.763,1470,1000,0,0,0,0,0,0,0,12,179637,17875,17368,804,292,244306320,24310000,23620480,9.43404,1000,0,0,0,0
208229,797161664,679347,679347,0,44.725,1378,1000,0,0,0,0,0,0,0,12,180644,17875,17368,804,292,245675840,24310000,23620480,9.43866,1000,0,0,0,0
209274,797161664,679347,679347,0,43.376,1379.32,1000,0,0,0,0,0,0,0,12,181636,17875,17368,804,292,247024960,24310000,23620480,9.44312,1000,0,0,0,0
210330,797161664,679347,679347,0,42.903,1709.59,1000,0,0,0,0,0,0,0,12,182643,17875,17368,804,292,248394480,24310000,23620480,9.44779,1000,0,0,0,0
211376,797161664,679347,679347,0,43.475,1395.98,1000,0,0,0,0,0,0,0,12,183635,17875,17368,804,292,249743600,24310000,23620480,9.45206,1000,0,0,0,0
212432,797161664,679347,679347,0,43.936,1411.78,1000,0,0,0,0,0,0,0,12,184637,17875,17368,804,292,251106320,24310000,23620480,9.4564,1000,0,0,0,0
213486,797161664,679347,679347,0,42.962,1230.18,1000,0,0,0,0,0,0,0,12,185639,17875,17368,804,292,252469040,24310000,23620480,9.46082,1000,0,0,0,0
214541,797161664,679347,679347,0,42.865,1550.57,1000,0,0,0,0,0,0,0,12,186646,17875,17368,804,292,253838560,24310000,23620480,9.46536,1000,0,0,0,0
215442,797161664,679347,679347,0,43.539,1319.24,1000,0,0,0,0,0,0,0,12,187492,17875,17368,804,292,254989120,24310000,23620480,9.46848,1000,0,0,0,0
216485,797161664,679347,679347,0,43.473,1234.96,1000,0,0,0,0,0,0,0,12,188489,17875,17368,804,292,256345040,24310000,23620480,9.47296,1000,0,0,0,0
217543,797161664,679347,679347,0,42.778,1418.72,1000,0,0,0,0,0,0,0,12,189491,17875,17368,804,292,257707760,24310000,23620480,9.47701,1000,0,0,0,0
218595,797161664,679347,679347,0,43.776,1193.5,1000,0,0,0,0,0,0,0,12,190493,17875,17368,804,292,259070480,24310000,23620480,9.48127,1000,0,0,0,0
219651,797161664,679347,679347,0,42.843,1197.61,1000,0,0,0,0,0,0,0,12,191495,17875,17368,804,292,260433200,24310000,23620480,9.48531,1000,0,0,0,0
220704,797161664,679347,679347,0,43.043,1076.34,1000,0,0,0,0,0,0,0,12,192492,17875,17368,804,292,261789120,24310000,23620480,9.4892,1000,0,0,0,0
221755,797161664,679347,679347,0,43.615,1363.03,1000,0,0,0,0,0,0,0,12,193494,17875,17368,804,292,263151840,24310000,23620480,9.49343,1000,0,0,0,0
222811,797161664,679347,679347,0,43.341,1221.14,1000,0,0,0,0,0,0,0,12,194496,17875,17368,804,292,264514560,24310000,23620480,9.49733,1000,0,0,0,0
223857,797161664,679347,679347,0,43.084,1565.22,1000,0,0,0,0,0,0,0,12,195494,17875,17368,804,292,265871840,24310000,23620480,9.50146,1000,0,0,0,0
224909,797161664,679347,679347,0,42.844,1313.69,1000,0,0,0,0,0,0,0,12,196491,17875,17368,804,292,267227760,24310000,23620480,9.50525,1000,0,0,0,0
225968,797161664,679347,679347,0,43.242,1526.02,1000,0,0,0,0,0,0,0,12,197493,17875,17368,804,292,268590480,24310000,23620480,9.50895,1000,0,0,0,0
227018,797161664,679347,679347,0,43.221,1204.92,1000,0,0,0,0,0,0,0,12,198495,17875,17368,804,292,269953200,24310000,23620480,9.51298,1000,0,0,0,0
228065,797161664,679347,679347,0,43.249,1214.02,1000,0,0,0,0,0,0,0,12,199488,17875,17368,804,292,271303680,24310000,23620480,9.51667,1000,0,0,0,0
229128,797161664,679347,679347,0,43.817,1242.24,1000,0,0,0,0,0,0,0,12,200490,17875,17368,804,292,272666400,24310000,23620480,9.52011,1000,0,0,0,0
229916,797161664,679347,679347,0,44.914,1180.33,1000,0,0,0,0,0,0,0,12,201243,17875,17368,804,292,273690480,24310000,23620480,9.52312,1000,0,0,0,0
230972,797161664,679347,679347,0,42.852,1391.32,1000,0,0,0,0,0,0,0,12,202251,17875,17368,804,292,275061360,24310000,23620480,9.52706,1000,0,0,0,0
232019,797161664,679347,679347,0,43.892,1040.47,1000,0,0,0,0,0,0,0,12,203243,17875,17368,804,292,276410480,24310000,23620480,9.53061,1000,0,0,0,0
233072,797161664,679347,679347,0,43.152,1295.78,1000,0,0,0,0,0,0,0,12,204241,17875,17368,804,292,277767760,24310000,23620480,9.53414,1000,0,0,0,0
234129,797161664,679347,679347,0,43.066,1629.25,1000,0,0,0,0,0,0,0,12,205248,17875,17368,804,292,279137280,24310000,23620480,9.53787,1000,0,0,0,0
235179,797161664,679347,679347,0,44.462,1187.1,1000,0,0,0,0,0,0,0,12,206240,17875,17368,804,292,280486400,24310000,23620480,9.54118,1000,0,0,0,0
236236,797161664,679347,679347,0,44.035,1298.6,1000,0,0,0,0,0,0,0,12,207247,17875,17368,804,292,281855920,24310000,23620480,9.54486,1000,0,0,0,0
237285,797161664,679347,679347,0,43.69,1572.66,1000,0,0,0,0,0,0,0,12,208244,17875,17368,804,292,283211840,24310000,23620480,9.54838,1000,0,0,0,0
238333,797161664,679347,679347,0,43.3,1642.46,1000,0,0,0,0,0,0,0,12,209237,17875,17368,804,292,284562320,24310000,23620480,9.55174,1000,0,0,0,0
239393,797161664,679347,679347,0,43.015,1245.52,1000,0,0,0,0,0,0,0,12,210249,17875,17368,804,292,285938640,24310000,23620480,9.55543,1000,0,0,0,0
240440,797161664,679347,679347,0,44.89,1346.7,1000,0,0,0,0,0,0,0,12,211242,17875,17368,804,292,287289120,24310000,23620480,9.55875,1000,0,0,0,0
241500,797161664,679347,679347,0,43.61,1325.16,1000,0,0,0,0,0,0,0,12,212248,17875,17368,804,292,288657280,24310000,23620480,9.56212,1000,0,0,0,0
242548,797161664,679347,679347,0,44.027,1341.78,1000,0,0,0,0,0,0,0,12,213240,17875,17368,804,292,290006400,24310000,23620480,9.5653,1000,0,0,0,0
243598,797161664,679347,679347,0,44.077,1297.31,1000,0,0,0,0,0,0,0,12,214238,17875,17368,804,292,291363680,24310000,23620480,9.56866,1000,0,0,0,0
244656,797161664,679347,679347,0,43.467,1390.92,1000,0,0,0,0,0,0,0,12,215248,17875,17368,804,292,292737280,24310000,23620480,9.57217,1000,0,0,0,0
245705,797161664,679347,679347,0,46.479,1336.2,1000,0,0,0,0,0,0,0,12,216238,17875,17368,804,292,294083680,24310000,23620480,9.57514,1000,0,0,0,0
246758,797161664,679347,679347,0,43.15,1411.78,1000,0,0,0,0,0,0,0,12,217248,17875,17368,804,292,295457280,24310000,23620480,9.57881,1000,0,0,0,0
247811,797161664,679347,679347,0,60.279,1421.06,1000,0,0,0,0,0,0,0,12,218243,17875,17368,804,292,296810480,24310000,23620480,9.5818,1000,0,0,0,0
248864,797161664,679347,679347,0,43.439,1348.02,1000,0,0,0,0,0,0,0,12,219242,17875,17368,804,292,298169120,24310000,23620480,9.58493,1000,0,0,0,0
249923,797161664,679347,679347,0,43.094,1135.98,1000,0,0,0,0,0,0,0,12,220249,17875,17368,804,292,299538640,24310000,23620480,9.58816,1000,0,0,0,0
250973,797161664,679347,679347,0,43.393,1010.53,1000,0,0,0,0,0,0,0,12,221251,17875,17368,804,292,300901360,24310000,23620480,9.59148,1000,0,0,0,0
252025,797161664,679347,679347,0,43.256,1406.7,1000,0,0,0,0,0,0,0,12,222249,17875,17368,804,292,302258640,24310000,23620480,9.59456,1000,0,0,0,0
253074,797161664,679347,679347,0,44.374,1267.42,1000,0,0,0,0,0,0,0,12,223246,17875,17368,804,292,303614560,24310000,23620480,9.59762,1000,0,0,0,0
254127,797161664,679347,679347,0,43.359,1275.49,1000,0,0,0,0,0,0,0,12,224243,17875,17368,804,292,304970480,24310000,23620480,9.60057,1000,0,0,0,0
255185,797161664,679347,679347,0,42.873,1254.11,1000,0,0,0,0,0,0,0,12,225241,17875,17368,804,292,306327760,24310000,23620480,9.60328,1000,0,0,0,0
256239,797161664,679347,679347,0,42.831,1318.69,1000,0,0,0,0,0,0,0,12,226247,17875,17368,804,292,307695920,24310000,23620480,9.60653,1000,0,0,0,0
257287,797161664,679347,679347,0,43.981,1188.12,1000,0,0,0,0,0,0,0,12,227240,17875,17368,804,292,309046400,24310000,23620480,9.60935,1000,0,0,0,0
258337,797161664,679347,679347,0,44.081,1136.62,1000,0,0,0,0,0,0,0,12,228242,17875,17368,804,292,310409120,24310000,23620480,9.6125,1000,0,0,0,0
259399,797161664,679347,679347,0,44.41,1321.6,1000,0,0,0,0,0,0,0,12,229249,17875,17368,804,292,311778640,24310000,23620480,9.61538,1000,0,0,0,0
260446,797161664,679347,679347,0,42.99,1489.46,1000,0,0,0,0,0,0,0,12,230246,17875,17368,804,292,313134560,24310000,23620480,9.61838,1000,0,0,0,0
261496,797161664,679347,679347,0,43.372,1305.44,1000,0,0,0,0,0,0,0,12,231244,17875,17368,804,292,314491840,24310000,23620480,9.62129,1000,0,0,0,0
262554,797161664,679347,679347,0,43.026,1090.92,1000,0,0,0,0,0,0,0,12,232246,17875,17368,804,292,315854560,24310000,23620480,9.62403,1000,0,0,0,0
263604,797161664,679347,679347,0,43.143,1305.56,1000,0,0,0,0,0,0,0,12,233248,17875,17368,804,292,317217280,24310000,23620480,9.62706,1000,0,0,0,0
264665,797161664,679347,679347,0,45.803,1518.61,1000,0,0,0,0,0,0,0,12,234249,17875,17368,804,292,318578640,24310000,23620480,9.62961,1000,0,0,0,0
265715,797161664,679347,679347,0,43.139,1211.22,1000,0,0,0,0,0,0,0,12,235251,17875,17368,804,292,319941360,24310000,23620480,9.63262,1000,0,0,0,0
266763,797161664,679347,679347,0,44.623,1433.26,1000,0,0,0,0,0,0,0,12,236248,17875,17368,804,292,321297280,24310000,23620480,9.6354,1000,0,0,0,0
267813,797161664,679347,679347,0,43.399,1401.88,1000,0,0,0,0,0,0,0,12,237236,17875,17368,804,292,322640960,24310000,23620480,9.6378,1000,0,0,0,0
268872,797161664,679347,679347,0,43.631,1336.43,1000,0,0,0,0,0,0,0,12,238243,17875,17368,804,292,324010480,24310000,23620480,9.64059,1000,0,0,0,0
269921,797161664,679347,679347,0,43.578,1327.67,1000,0,0,0,0,0,0,0,12,239250,17875,17368,804,292,325380000,24310000,23620480,9.64368,1000,0,0,0,0
270974,797161664,679347,679347,0,43.274,1344.83,1000,0,0,0,0,0,0,0,12,240247,17875,17368,804,292,326735920,24310000,23620480,9.64623,1000,0,0,0,0
272026,797161664,679347,679347,0,44.274,1200,1000,0,0,0,0,0,0,0,12,241242,17875,17368,804,292,328089120,24310000,23620480,9.64872,1000,0,0,0,0
273082,797161664,679347,679347,0,43.4,1526.2,1000,0,0,0,0,0,0,0,12,242246,17875,17368,804,292,329454560,24310000,23620480,9.65141,1000,0,0,0,0
274131,797161664,679347,679347,0,43.298,1190.66,1000,0,0,0,0,0,0,0,12,243239,17875,17368,804,292,330805040,24310000,23620480,9.6539,1000,0,0,0,0
275182,797161664,679347,679347,0,43.046,1232.71,1000,0,0,0,0,0,0,0,12,244246,17875,17368,804,292,332174560,24310000,23620480,9.65684,1000,0,0,0,0
276238,797161664,679347,679347,0,43.983,1356.53,1000,0,0,0,0,0,0,0,12,245243,17875,17368,804,292,333530480,24310000,23620480,9.6592,1000,0,0,0,0
277296,797161664,679347,679347,0,45.283,1356.08,1000,0,0,0,0,0,0,0,12,246250,17875,17368,804,292,334900000,24310000,23620480,9.66185,1000,0,0,0,0
278345,797161664,679347,679347,0,43.741,1227.56,1000,0,0,0,0,0,0,0,12,247247,17875,17368,804,292,336255920,24310000,23620480,9.66441,1000,0,0,0,0
279395,797161664,679347,679347,0,43.552,1324.85,1000,0,0,0,0,0,0,0,12,248245,17875,17368,804,292,337613200,24310000,23620480,9.66695,1000,0,0,0,0
280455,797161664,679347,679347,0,43.524,1462.69,1000,0,0,0,0,0,0,0,12,249251,17875,17368,804,292,338981360,24310000,23620480,9.66947,1000,0,0,0,0
281506,797161664,679347,679347,0,44.16,1310.5,1000,0,0,0,0,0,0,0,12,250253,17875,17368,804,292,340344080,24310000,23620480,9.67207,1000,0,0,0,0
282558,797161664,679347,679347,0,43.524,1124.33,1000,0,0,0,0,0,0,0,12,251250,17875,17368,804,292,341700000,24310000,23620480,9.67444,1000,0,0,0,0
283610,797161664,679347,679347,0,43.112,1256.68,1000,0,0,0,0,0,0,0,12,252252,17875,17368,804,292,343062720,24310000,23620480,9.677,1000,0,0,0,0
284662,797161664,679347,679347,0,51.91,1440,1000,0,0,0,0,0,0,0,12,253249,17875,17368,804,292,344418640,24310000,23620480,9.67934,1000,0,0,0,0
285714,797161664,679347,679347,0,44.324,1378.38,1000,0,0,0,0,0,0,0,12,254242,17875,17368,804,292,345769120,24310000,23620480,9.68152,1000,0,0,0,0
286772,797161664,679347,679347,0,44.808,1438.92,1000,0,0,0,0,0,0,0,12,255249,17875,17368,804,292,347138640,24310000,23620480,9.684,1000,0,0,0,0
287820,797161664,679347,679347,0,44.597,1303.18,1000,0,0,0,0,0,0,0,12,256246,17875,17368,804,292,348494560,24310000,23620480,9.68643,1000,0,0,0,0
288870,797161664,679347,679347,0,43.891,1293.88,1000,0,0,0,0,0,0,0,12,257239,17875,17368,804,292,349845040,24310000,23620480,9.68865,1000,0,0,0,0
289928,797161664,679347,679347,0,43.962,1329.9,1000,0,0,0,0,0,0,0,12,258245,17875,17368,804,292,351213200,24310000,23620480,9.69104,1000,0,0,0,0
290975,797161664,679347,679347,0,43.42,1247.41,1000,0,0,0,0,0,0,0,12,259243,17875,17368,804,292,352570480,24310000,23620480,9.69349,1000,0,0,0,0
292034,797161664,679347,679347,0,43.25,1202.28,1000,0,0,0,0,0,0,0,12,260250,17875,17368,804,292,353940000,24310000,23620480,9.69585,1000,0,0,0,0
293083,797161664,679347,679347,0,43.076,1202.28,1000,0,0,0,0,0,0,0,12,261247,17875,17368,804,292,355295920,24310000,23620480,9.69816,1000,0,0,0,0
294144,797161664,679347,679347,0,44.154,1138.52,1000,0,0,0,0,0,0,0,12,262254,17875,17368,804,292,356665440,24310000,23620480,9.70043,1000,0,0,0,0
295185,797161664,679347,679347,0,72.713,1140.92,1000,0,0,0,0,0,0,0,12,263237,17875,17368,804,292,358002320,24310000,23620480,9.70245,1000,0,0,0,0
296239,797161664,679347,679347,0,96.001,1560.54,1000,0,0,0,0,0,0,0,12,264225,17875,17368,804,292,359346000,24310000,23620480,9.7042,1000,0,0,0,0
297296,797161664,679347,679347,0,81.236,1506.73,1000,0,0,0,0,0,0,0,12,265243,17879,17368,810,294,360730480,24315440,23620480,9.70696,1000,0,0,0,0
298346,797161664,679347,679347,0,193.814,1425.49,1000,0,0,0,0,0,0,0,12,266051,17883,17368,813,295,361829360,24320880,23620480,9.70225,1000,0,0,0,0
299405,797161664,679347,679347,0,304.907,1493.68,1000,0,0,0,0,0,0,0,12,266968,17888,17370,821,298,363076480,24327680,23623200,9.70126,1000,0,0,0,0
300491,797161664,679347,679347,0,490.414,1452.38,1000,0,0,0,0,0,0,0,12,267504,17916,17398,827,304,363805440,24365760,23661280,9.68559,1000,0,0,0,0
301658,797161664,679347,679347,0,657.335,1390.97,1000,0,0,0,0,0,0,0,12,268342,17961,17443,827,304,364945120,24426960,23722480,9.67837,1000,0,0,0,0
302635,797161664,679347,679347,0,657.335,1380.12,1000,0,0,0,0,0,0,0,12,270037,17961,17443,827,304,367250320,24426960,23722480,9.70807,1000,0,0,0,0
303690,797161664,679347,679347,0,60.195,1044.37,1000,0,0,0,0,0,0,0,12,271256,17961,17443,827,304,368908160,24426960,23722480,9.71801,1000,0,0,0,0
304743,797161664,679347,679347,0,46.023,1140.7,1000,0,0,0,0,0,0,0,12,272258,17961,17443,827,304,370270880,24426960,23722480,9.72021,1000,0,0,0,0
305795,797161664,679347,679347,0,45.833,1288.27,1000,0,0,0,0,0,0,0,12,273255,17961,17443,827,304,371626800,24426960,23722480,9.72222,1000,0,0,0,0
306846,797161664,679347,679347,0,43.787,1369.87,1000,0,0,0,0,0,0,0,12,274253,17961,17443,827,304,372984080,24426960,23722480,9.72432,1000,0,0,0,0
307905,797161664,679347,679347,0,43.661,1385.69,1000,0,0,0,0,0,0,0,12,275259,17961,17443,827,304,374352240,24426960,23722480,9.72643,1000,0,0,0,0
308956,797161664,679347,679347,0,44.5,1308.18,1000,0,0,0,0,0,0,0,12,276257,17961,17443,827,304,375709520,24426960,23722480,9.72849,1000,0,0,0,0
310004,797161664,679347,679347,0,43.215,1614.78,1000,0,0,0,0,0,0,0,12,277251,17961,17443,827,304,377061360,24426960,23722480,9.73046,1000,0,0,0,0
311058,797161664,679347,679347,0,43.947,1282.67,1000,0,0,0,0,0,0,0,12,278256,17961,17443,827,304,378428160,24426960,23722480,9.73267,1000,0,0,0,0
312118,797161664,679347,679347,0,44.377,1413.4,1000,0,0,0,0,0,0,0,12,279263,17961,17443,827,304,379797680,24426960,23722480,9.73471,1000,0,0,0,0
313176,797161664,679347,679347,0,43.977,1236.37,1000,0,0,0,0,0,0,0,12,280265,17961,17443,827,304,381160400,24426960,23722480,9.73663,1000,0,0,0,0
314221,797161664,679347,679347,0,60.108,1291.49,1000,0,0,0,0,0,0,0,12,281257,17961,17443,827,304,382509520,24426960,23722480,9.7386,1000,0,0,0,0
315277,797161664,679347,679347,0,45.042,1210.54,1000,0,0,0,0,0,0,0,12,282260,17961,17443,827,304,383873600,24426960,23722480,9.74059,1000,0,0,0,0
316332,797161664,679347,679347,0,43.627,1403.98,1000,0,0,0,0,0,0,0,12,283261,17961,17443,827,304,385234960,24426960,23722480,9.74254,1000,0,0,0,0
317380,797161664,679347,679347,0,43.261,1434.49,1000,0,0,0,0,0,0,0,12,284263,17961,17443,827,304,386597680,24426960,23722480,9.74471,1000,0,0,0,0
318436,797161664,679347,679347,0,43.637,1236.06,1000,0,0,0,0,0,0,0,12,285265,17961,17443,827,304,387960400,24426960,23722480,9.74664,1000,0,0,0,0
319485,797161664,679347,679347,0,43.609,1333.34,1000,0,0,0,0,0,0,0,12,286262,17961,17443,827,304,389316320,24426960,23722480,9.74859,1000,0,0,0,0
320542,797161664,679347,679347,0,43.3,1081.64,1000,0,0,0,0,0,0,0,12,287264,17961,17443,827,304,390679040,24426960,23722480,9.75045,1000,0,0,0,0
321597,797161664,679347,679347,0,42.967,1374.46,1000,0,0,0,0,0,0,0,12,288266,17961,17443,827,304,392041760,24426960,23722480,9.75236,1000,0,0,0,0
